Data,Hora,Pressao Atmosferica 1,Temperatura 1,Pressao Atmosferica 2,Temperatura 2
2024/05/10, 07:39, 958.5101,26.3059,958.0016,26.1799
2024/05/10, 07:39, 958.5080,26.3062,958.0087,26.1798
2024/05/10, 07:39, 958.5196,26.3076,958.0095,26.1813
2024/05/10, 07:39, 958.5117,26.3085,958.0137,26.1827
2024/05/10, 07:39, 958.5212,26.3089,958.0097,26.1818
2024/05/10, 07:39, 958.5296,26.3102,958.0101,26.1842
2024/05/10, 07:39, 958.5145,26.3093,958.0093,26.1849
2024/05/10, 07:39, 958.5184,26.3085,958.0125,26.1858
2024/05/10, 07:39, 958.5159,26.3088,958.0132,26.1859
2024/05/10, 07:40, 958.5174,26.3085,958.0159,26.1845
2024/05/10, 07:40, 958.5197,26.3083,958.0236,26.1867
2024/05/10, 07:40, 958.5209,26.3050,958.0195,26.1866
2024/05/10, 07:40, 958.5217,26.3046,958.0242,26.1865
2024/05/10, 07:40, 958.5164,26.3056,958.0262,26.1860
2024/05/10, 07:40, 958.5174,26.3051,958.0295,26.1871
2024/05/10, 07:40, 958.5137,26.3073,958.0321,26.1876
2024/05/10, 07:40, 958.5136,26.3069,958.0242,26.1863
2024/05/10, 07:40, 958.5232,26.3074,958.0299,26.1878
2024/05/10, 07:40, 958.5237,26.3094,958.0272,26.1877
2024/05/10, 07:40, 958.5250,26.3104,958.0316,26.1879
2024/05/10, 07:40, 958.5297,26.3117,958.0424,26.1869
2024/05/10, 07:41, 958.5279,26.3086,958.0419,26.1841
2024/05/10, 07:41, 958.5380,26.3060,958.0371,26.1836
2024/05/10, 07:41, 958.5419,26.3027,958.0486,26.1842
2024/05/10, 07:41, 958.5308,26.3044,958.0441,26.1825
2024/05/10, 07:41, 958.5362,26.3076,958.0404,26.1839
2024/05/10, 07:41, 958.5360,26.3085,958.0335,26.1872
2024/05/10, 07:41, 958.5447,26.3097,958.0222,26.1892
2024/05/10, 07:41, 958.5419,26.3107,958.0262,26.1886
2024/05/10, 07:41, 958.5550,26.3114,958.0391,26.1851
2024/05/10, 07:41, 958.5519,26.3107,958.0401,26.1850
2024/05/10, 07:41, 958.5441,26.3121,958.0341,26.1832
2024/05/10, 07:41, 958.5494,26.3130,958.0334,26.1851
2024/05/10, 07:42, 958.5475,26.3145,958.0393,26.1861
2024/05/10, 07:42, 958.5468,26.3156,958.0413,26.1875
2024/05/10, 07:42, 958.5380,26.3152,958.0344,26.1883
2024/05/10, 07:42, 958.5311,26.3131,958.0363,26.1890
2024/05/10, 07:42, 958.5204,26.3136,958.0322,26.1896
2024/05/10, 07:42, 958.5291,26.3129,958.0430,26.1923
2024/05/10, 07:42, 958.5255,26.3146,958.0345,26.1910
2024/05/10, 07:42, 958.5239,26.3147,958.0328,26.1910
2024/05/10, 07:42, 958.5306,26.3159,958.0311,26.1913
2024/05/10, 07:42, 958.5309,26.3150,958.0408,26.1915
2024/05/10, 07:42, 958.5198,26.3134,958.0433,26.1915
2024/05/10, 07:42, 958.5215,26.3133,958.0424,26.1934
2024/05/10, 07:43, 958.5145,26.3166,958.0405,26.1935
2024/05/10, 07:43, 958.5181,26.3193,958.0466,26.1932
2024/05/10, 07:43, 958.5197,26.3196,958.0428,26.1931
2024/05/10, 07:43, 958.5244,26.3198,958.0393,26.1939
2024/05/10, 07:43, 958.5316,26.3185,958.0376,26.1927
2024/05/10, 07:43, 958.5344,26.3164,958.0257,26.1940
2024/05/10, 07:43, 958.5400,26.3153,958.0290,26.1906
2024/05/10, 07:43, 958.5426,26.3152,958.0380,26.1896
2024/05/10, 07:43, 958.5273,26.3161,958.0430,26.1909
2024/05/10, 07:43, 958.5382,26.3160,958.0464,26.1930
2024/05/10, 07:43, 958.5458,26.3137,958.0527,26.1907
2024/05/10, 07:43, 958.5399,26.3109,958.0478,26.1876
2024/05/10, 07:44, 958.5415,26.3099,958.0383,26.1862
2024/05/10, 07:44, 958.5370,26.3082,958.0352,26.1858
2024/05/10, 07:44, 958.5338,26.3065,958.0358,26.1837
2024/05/10, 07:44, 958.5449,26.3076,958.0346,26.1843
2024/05/10, 07:44, 958.5513,26.3050,958.0352,26.1846
2024/05/10, 07:44, 958.5591,26.3049,958.0432,26.1835
2024/05/10, 07:44, 958.5538,26.3067,958.0363,26.1834
2024/05/10, 07:44, 958.5460,26.3060,958.0436,26.1841
2024/05/10, 07:44, 958.5452,26.3058,958.0354,26.1818
2024/05/10, 07:44, 958.5411,26.3074,958.0588,26.1836
2024/05/10, 07:44, 958.5313,26.3070,958.0571,26.1849
2024/05/10, 07:44, 958.5411,26.3058,958.0652,26.1834
2024/05/10, 07:45, 958.5438,26.3067,958.0664,26.1821
2024/05/10, 07:45, 958.5513,26.3050,958.0676,26.1834
2024/05/10, 07:45, 958.5515,26.3029,958.0673,26.1833
2024/05/10, 07:45, 958.5551,26.3000,958.0558,26.1826
2024/05/10, 07:45, 958.5585,26.2992,958.0528,26.1808
2024/05/10, 07:45, 958.5606,26.3005,958.0587,26.1789
2024/05/10, 07:45, 958.5623,26.2989,958.0460,26.1772
2024/05/10, 07:45, 958.5692,26.2978,958.0518,26.1777
2024/05/10, 07:45, 958.5658,26.2959,958.0580,26.1754
2024/05/10, 07:45, 958.5526,26.2959,958.0634,26.1760
2024/05/10, 07:45, 958.5655,26.2978,958.0569,26.1765
2024/05/10, 07:45, 958.5720,26.3003,958.0700,26.1781
2024/05/10, 07:46, 958.5776,26.3016,958.0761,26.1784
2024/05/10, 07:46, 958.5728,26.3027,958.0746,26.1784
2024/05/10, 07:46, 958.5803,26.3012,958.0934,26.1792
2024/05/10, 07:46, 958.5838,26.3022,958.1052,26.1794
2024/05/10, 07:46, 958.5870,26.3008,958.0927,26.1796
2024/05/10, 07:46, 958.5887,26.2986,958.0994,26.1795
2024/05/10, 07:46, 958.5939,26.2952,958.1035,26.1775
2024/05/10, 07:46, 958.5911,26.2948,958.1029,26.1757
2024/05/10, 07:46, 958.5912,26.2959,958.1092,26.1764
2024/05/10, 07:46, 958.5840,26.2974,958.1038,26.1762
2024/05/10, 07:46, 958.5792,26.2947,958.1049,26.1738
2024/05/10, 07:46, 958.5897,26.2929,958.0994,26.1734
2024/05/10, 07:47, 958.5930,26.2892,958.1129,26.1726
2024/05/10, 07:47, 958.5789,26.2890,958.1163,26.1749
2024/05/10, 07:47, 958.6050,26.2895,958.1193,26.1760
2024/05/10, 07:47, 958.6017,26.2913,958.1295,26.1753
2024/05/10, 07:47, 958.6197,26.2920,958.1091,26.1776
2024/05/10, 07:47, 958.6142,26.2917,958.1108,26.1758
2024/05/10, 07:47, 958.6221,26.2931,958.1263,26.1761
2024/05/10, 07:47, 958.6231,26.2928,958.1172,26.1768
2024/05/10, 07:47, 958.6145,26.2925,958.1197,26.1763
2024/05/10, 07:47, 958.6227,26.2951,958.1269,26.1753
2024/05/10, 07:47, 958.6209,26.2958,958.1161,26.1748
2024/05/10, 07:48, 958.6230,26.2974,958.1236,26.1767
2024/05/10, 07:48, 958.6323,26.2981,958.1239,26.1754
2024/05/10, 07:48, 958.6279,26.2990,958.1182,26.1767
2024/05/10, 07:48, 958.6236,26.2997,958.1263,26.1782
2024/05/10, 07:48, 958.6258,26.2992,958.1196,26.1770
2024/05/10, 07:48, 958.6321,26.2989,958.1260,26.1746
2024/05/10, 07:48, 958.6286,26.2979,958.1196,26.1762
2024/05/10, 07:48, 958.6314,26.2987,958.1213,26.1768
2024/05/10, 07:48, 958.6264,26.2994,958.1141,26.1763
2024/05/10, 07:48, 958.6297,26.2975,958.1066,26.1784
2024/05/10, 07:48, 958.6203,26.2959,958.1047,26.1789
2024/05/10, 07:48, 958.6218,26.2962,958.1145,26.1775
2024/05/10, 07:49, 958.6273,26.2973,958.1267,26.1768
2024/05/10, 07:49, 958.6410,26.2996,958.1284,26.1775
2024/05/10, 07:49, 958.6493,26.3011,958.1383,26.1790
2024/05/10, 07:49, 958.6422,26.3009,958.1344,26.1793
2024/05/10, 07:49, 958.6365,26.3017,958.1347,26.1801
2024/05/10, 07:49, 958.6404,26.3022,958.1401,26.1800
2024/05/10, 07:49, 958.6373,26.3043,958.1091,26.1776
2024/05/10, 07:49, 958.6294,26.3023,958.1046,26.1796
2024/05/10, 07:49, 958.6323,26.3011,958.1089,26.1828
2024/05/10, 07:49, 958.6228,26.3011,958.0903,26.1834
2024/05/10, 07:49, 958.6353,26.3004,958.0901,26.1818
2024/05/10, 07:49, 958.6331,26.3002,958.0977,26.1799
2024/05/10, 07:50, 958.6234,26.2986,958.1002,26.1810
2024/05/10, 07:50, 958.6170,26.2990,958.0965,26.1825
2024/05/10, 07:50, 958.6110,26.2954,958.1057,26.1816
2024/05/10, 07:50, 958.6047,26.2934,958.1049,26.1792
2024/05/10, 07:50, 958.6080,26.2936,958.0955,26.1795
2024/05/10, 07:50, 958.6185,26.2943,958.0999,26.1800
2024/05/10, 07:50, 958.6169,26.2951,958.1027,26.1800
2024/05/10, 07:50, 958.6086,26.2970,958.1072,26.1770
2024/05/10, 07:50, 958.6142,26.2960,958.1041,26.1745
2024/05/10, 07:50, 958.6145,26.2958,958.1001,26.1746
2024/05/10, 07:50, 958.6213,26.2979,958.1032,26.1777
2024/05/10, 07:50, 958.6099,26.2997,958.0979,26.1779
2024/05/10, 07:51, 958.6174,26.2991,958.0986,26.1770
2024/05/10, 07:51, 958.6075,26.2979,958.1082,26.1805
2024/05/10, 07:51, 958.6141,26.2998,958.1004,26.1799
2024/05/10, 07:51, 958.6235,26.3006,958.0902,26.1785
2024/05/10, 07:51, 958.6247,26.2982,958.0941,26.1795
2024/05/10, 07:51, 958.6166,26.2949,958.0969,26.1770
2024/05/10, 07:51, 958.6216,26.2939,958.1046,26.1762
2024/05/10, 07:51, 958.6191,26.2929,958.0996,26.1750
2024/05/10, 07:51, 958.6193,26.2928,958.1010,26.1734
2024/05/10, 07:51, 958.6185,26.2910,958.0982,26.1736
2024/05/10, 07:51, 958.6200,26.2919,958.0954,26.1747
2024/05/10, 07:51, 958.6142,26.2944,958.0953,26.1748
2024/05/10, 07:52, 958.6349,26.2948,958.1110,26.1766
2024/05/10, 07:52, 958.6317,26.2938,958.1222,26.1790
2024/05/10, 07:52, 958.6164,26.2911,958.1106,26.1777
2024/05/10, 07:52, 958.6311,26.2886,958.1077,26.1743
2024/05/10, 07:52, 958.6219,26.2870,958.1119,26.1726
2024/05/10, 07:52, 958.6100,26.2847,958.1167,26.1712
2024/05/10, 07:52, 958.6157,26.2865,958.1179,26.1701
2024/05/10, 07:52, 958.6165,26.2867,958.1121,26.1707
2024/05/10, 07:52, 958.6171,26.2877,958.1096,26.1713
2024/05/10, 07:52, 958.6225,26.2884,958.1181,26.1706
2024/05/10, 07:52, 958.6191,26.2887,958.1264,26.1740
2024/05/10, 07:52, 958.6234,26.2887,958.1343,26.1770
2024/05/10, 07:53, 958.6130,26.2882,958.1224,26.1770
2024/05/10, 07:53, 958.6175,26.2859,958.1003,26.1768
2024/05/10, 07:53, 958.6270,26.2906,958.1052,26.1750
2024/05/10, 07:53, 958.6284,26.2917,958.1015,26.1758
2024/05/10, 07:53, 958.6329,26.2931,958.1049,26.1787
2024/05/10, 07:53, 958.6209,26.2955,958.1012,26.1803
2024/05/10, 07:53, 958.6208,26.2972,958.1037,26.1785
2024/05/10, 07:53, 958.6211,26.2990,958.0906,26.1770
2024/05/10, 07:53, 958.6255,26.2993,958.0854,26.1774
2024/05/10, 07:53, 958.6350,26.2995,958.0865,26.1767
2024/05/10, 07:53, 958.6390,26.3001,958.0959,26.1776
2024/05/10, 07:53, 958.6291,26.3006,958.1074,26.1800
2024/05/10, 07:54, 958.6351,26.3014,958.1171,26.1822
2024/05/10, 07:54, 958.6345,26.2991,958.1127,26.1837
2024/05/10, 07:54, 958.6343,26.2980,958.1152,26.1841
2024/05/10, 07:54, 958.6344,26.2978,958.1141,26.1844
2024/05/10, 07:54, 958.6435,26.2983,958.1158,26.1827
2024/05/10, 07:54, 958.6426,26.2978,958.1028,26.1832
2024/05/10, 07:54, 958.6336,26.2991,958.1000,26.1858
2024/05/10, 07:54, 958.6288,26.2995,958.1021,26.1868
2024/05/10, 07:54, 958.6417,26.3004,958.1067,26.1872
2024/05/10, 07:54, 958.6467,26.3002,958.1241,26.1871
2024/05/10, 07:54, 958.6497,26.2998,958.1207,26.1887
2024/05/10, 07:54, 958.6502,26.2979,958.1212,26.1869
2024/05/10, 07:55, 958.6443,26.2977,958.1216,26.1872
2024/05/10, 07:55, 958.6443,26.2983,958.1313,26.1887
2024/05/10, 07:55, 958.6530,26.2969,958.1213,26.1887
2024/05/10, 07:55, 958.6521,26.2991,958.1260,26.1866
2024/05/10, 07:55, 958.6490,26.2997,958.1319,26.1873
2024/05/10, 07:55, 958.6591,26.3008,958.1264,26.1866
2024/05/10, 07:55, 958.6636,26.3007,958.1246,26.1845
2024/05/10, 07:55, 958.6532,26.3001,958.1298,26.1864
2024/05/10, 07:55, 958.6526,26.3017,958.1228,26.1885
2024/05/10, 07:55, 958.6563,26.3026,958.1312,26.1887
2024/05/10, 07:55, 958.6632,26.3033,958.1401,26.1900
2024/05/10, 07:55, 958.6596,26.3034,958.1311,26.1893
2024/05/10, 07:56, 958.6570,26.3055,958.1264,26.1896
2024/05/10, 07:56, 958.6727,26.3056,958.1304,26.1874
2024/05/10, 07:56, 958.6628,26.3062,958.1290,26.1867
2024/05/10, 07:56, 958.6671,26.3080,958.1324,26.1854
2024/05/10, 07:56, 958.6736,26.3086,958.1304,26.1844
2024/05/10, 07:56, 958.6677,26.3075,958.1353,26.1864
2024/05/10, 07:56, 958.6665,26.3063,958.1403,26.1883
2024/05/10, 07:56, 958.6741,26.3062,958.1432,26.1895
2024/05/10, 07:56, 958.6746,26.3073,958.1298,26.1903
2024/05/10, 07:56, 958.6666,26.3070,958.1299,26.1907
2024/05/10, 07:56, 958.6676,26.3070,958.1326,26.1895
2024/05/10, 07:56, 958.6615,26.3073,958.1468,26.1890
2024/05/10, 07:57, 958.6713,26.3084,958.1443,26.1890
2024/05/10, 07:57, 958.6775,26.3088,958.1443,26.1886
2024/05/10, 07:57, 958.6832,26.3068,958.1407,26.1853
2024/05/10, 07:57, 958.6912,26.3078,958.1453,26.1842
2024/05/10, 07:57, 958.6761,26.3080,958.1553,26.1840
2024/05/10, 07:57, 958.6750,26.3069,958.1629,26.1862
2024/05/10, 07:57, 958.6774,26.3068,958.1575,26.1877
2024/05/10, 07:57, 958.6887,26.3071,958.1657,26.1878
2024/05/10, 07:57, 958.6895,26.3075,958.1635,26.1860
2024/05/10, 07:57, 958.6844,26.3092,958.1657,26.1853
2024/05/10, 07:57, 958.6770,26.3092,958.1747,26.1861
2024/05/10, 07:57, 958.6824,26.3094,958.1641,26.1857
2024/05/10, 07:58, 958.6942,26.3088,958.1649,26.1849
2024/05/10, 07:58, 958.6945,26.3067,958.1660,26.1851
2024/05/10, 07:58, 958.6842,26.3069,958.1525,26.1828
2024/05/10, 07:58, 958.6922,26.3084,958.1660,26.1854
2024/05/10, 07:58, 958.7029,26.3064,958.1692,26.1857
2024/05/10, 07:58, 958.7017,26.3058,958.1605,26.1844
2024/05/10, 07:58, 958.7036,26.3043,958.1544,26.1854
2024/05/10, 07:58, 958.7001,26.3048,958.1387,26.1851
2024/05/10, 07:58, 958.6923,26.3037,958.1415,26.1848
2024/05/10, 07:58, 958.6880,26.3049,958.1318,26.1842
2024/05/10, 07:58, 958.6844,26.3064,958.1311,26.1863
2024/05/10, 07:59, 958.6834,26.3064,958.1248,26.1851
2024/05/10, 07:59, 958.6896,26.3080,958.1244,26.1847
2024/05/10, 07:59, 958.6827,26.3100,958.1299,26.1859
2024/05/10, 07:59, 958.6814,26.3109,958.1418,26.1875
2024/05/10, 07:59, 958.6769,26.3118,958.1451,26.1871
2024/05/10, 07:59, 958.6736,26.3106,958.1415,26.1868
2024/05/10, 07:59, 958.6785,26.3106,958.1564,26.1861
2024/05/10, 07:59, 958.6816,26.3081,958.1524,26.1834
2024/05/10, 07:59, 958.6869,26.3066,958.1360,26.1810
2024/05/10, 07:59, 958.6852,26.3059,958.1367,26.1817
2024/05/10, 07:59, 958.6839,26.3050,958.1243,26.1819
2024/05/10, 07:59, 958.6859,26.3042,958.1365,26.1846
2024/05/10, 08:00, 958.6833,26.3030,958.1511,26.1825
2024/05/10, 08:00, 958.6827,26.2998,958.1477,26.1809
2024/05/10, 08:00, 958.6852,26.2994,958.1417,26.1807
2024/05/10, 08:00, 958.6788,26.2964,958.1515,26.1811
2024/05/10, 08:00, 958.6802,26.2977,958.1531,26.1806
2024/05/10, 08:00, 958.6613,26.2965,958.1432,26.1809
2024/05/10, 08:00, 958.6630,26.2992,958.1442,26.1832
2024/05/10, 08:00, 958.6713,26.2994,958.1482,26.1820
2024/05/10, 08:00, 958.6741,26.2980,958.1396,26.1814
2024/05/10, 08:00, 958.6714,26.2993,958.1330,26.1818
2024/05/10, 08:00, 958.6682,26.3005,958.1313,26.1826
2024/05/10, 08:00, 958.6669,26.2993,958.1306,26.1837
2024/05/10, 08:01, 958.6566,26.2991,958.1221,26.1834
2024/05/10, 08:01, 958.6660,26.2971,958.1191,26.1822
2024/05/10, 08:01, 958.6662,26.2952,958.1290,26.1787
2024/05/10, 08:01, 958.6610,26.2949,958.1281,26.1777
2024/05/10, 08:01, 958.6656,26.2959,958.1367,26.1765
2024/05/10, 08:01, 958.6749,26.2960,958.1284,26.1754
2024/05/10, 08:01, 958.6755,26.2953,958.1383,26.1759
2024/05/10, 08:01, 958.6587,26.2944,958.1434,26.1765
2024/05/10, 08:01, 958.6542,26.2942,958.1356,26.1747
2024/05/10, 08:01, 958.6717,26.2949,958.1348,26.1745
2024/05/10, 08:01, 958.6757,26.2951,958.1342,26.1747
2024/05/10, 08:01, 958.6819,26.2955,958.1470,26.1757
2024/05/10, 08:02, 958.6769,26.2948,958.1528,26.1739
2024/05/10, 08:02, 958.6859,26.2951,958.1435,26.1746
2024/05/10, 08:02, 958.6873,26.2931,958.1406,26.1753
2024/05/10, 08:02, 958.6719,26.2932,958.1447,26.1744
2024/05/10, 08:02, 958.6672,26.2962,958.1489,26.1747
2024/05/10, 08:02, 958.6753,26.2991,958.1498,26.1763
2024/05/10, 08:02, 958.6822,26.3002,958.1454,26.1757
2024/05/10, 08:02, 958.6863,26.3002,958.1460,26.1773
2024/05/10, 08:02, 958.6915,26.2988,958.1407,26.1771
2024/05/10, 08:02, 958.6923,26.2989,958.1548,26.1772
2024/05/10, 08:02, 958.6914,26.2988,958.1658,26.1771
2024/05/10, 08:02, 958.6904,26.3003,958.1580,26.1783
2024/05/10, 08:03, 958.6848,26.3001,958.1628,26.1792
2024/05/10, 08:03, 958.6878,26.2995,958.1599,26.1775
2024/05/10, 08:03, 958.6910,26.2997,958.1578,26.1778
2024/05/10, 08:03, 958.6932,26.2999,958.1577,26.1776
2024/05/10, 08:03, 958.6749,26.2996,958.1568,26.1783
2024/05/10, 08:03, 958.6794,26.2994,958.1564,26.1811
2024/05/10, 08:03, 958.6866,26.2978,958.1571,26.1775
2024/05/10, 08:03, 958.6931,26.3012,958.1537,26.1802
2024/05/10, 08:03, 958.6989,26.3016,958.1519,26.1804
2024/05/10, 08:03, 958.6926,26.3010,958.1450,26.1801
2024/05/10, 08:03, 958.6891,26.3032,958.1492,26.1825
2024/05/10, 08:03, 958.6870,26.3034,958.1465,26.1829
2024/05/10, 08:04, 958.6926,26.3033,958.1513,26.1850
2024/05/10, 08:04, 958.6893,26.3037,958.1468,26.1844
2024/05/10, 08:04, 958.6844,26.3071,958.1559,26.1845
2024/05/10, 08:04, 958.6822,26.3097,958.1502,26.1850
2024/05/10, 08:04, 958.6746,26.3106,958.1602,26.1854
2024/05/10, 08:04, 958.6766,26.3100,958.1570,26.1868
2024/05/10, 08:04, 958.6877,26.3118,958.1513,26.1868
2024/05/10, 08:04, 958.6929,26.3129,958.1555,26.1886
2024/05/10, 08:04, 958.6928,26.3134,958.1562,26.1895
2024/05/10, 08:04, 958.6972,26.3121,958.1552,26.1879
2024/05/10, 08:04, 958.6995,26.3118,958.1520,26.1880
2024/05/10, 08:04, 958.7001,26.3112,958.1644,26.1892
2024/05/10, 08:05, 958.7004,26.3119,958.1671,26.1921
2024/05/10, 08:05, 958.6984,26.3133,958.1663,26.1922
2024/05/10, 08:05, 958.7006,26.3134,958.1727,26.1947
2024/05/10, 08:05, 958.6993,26.3126,958.1577,26.1937
2024/05/10, 08:05, 958.6949,26.3125,958.1584,26.1943
2024/05/10, 08:05, 958.6970,26.3123,958.1559,26.1933
2024/05/10, 08:05, 958.6960,26.3133,958.1627,26.1934
2024/05/10, 08:05, 958.7040,26.3143,958.1557,26.1932
2024/05/10, 08:05, 958.7023,26.3133,958.1560,26.1928
2024/05/10, 08:05, 958.6879,26.3113,958.1600,26.1936
2024/05/10, 08:05, 958.6841,26.3104,958.1637,26.1917
2024/05/10, 08:05, 958.6901,26.3112,958.1552,26.1910
2024/05/10, 08:06, 958.6859,26.3119,958.1624,26.1891
2024/05/10, 08:06, 958.6886,26.3122,958.1569,26.1908
2024/05/10, 08:06, 958.6848,26.3133,958.1621,26.1915
2024/05/10, 08:06, 958.6959,26.3140,958.1941,26.1900
2024/05/10, 08:06, 958.6981,26.3131,958.2188,26.1892
2024/05/10, 08:06, 958.6935,26.3144,958.2164,26.1901
2024/05/10, 08:06, 958.6906,26.3160,958.2195,26.1902
2024/05/10, 08:06, 958.7034,26.3179,958.2127,26.1915
2024/05/10, 08:06, 958.6887,26.3189,958.2043,26.1902
2024/05/10, 08:06, 958.6871,26.3188,958.2121,26.1928
2024/05/10, 08:06, 958.7033,26.3195,958.2180,26.1938
2024/05/10, 08:06, 958.6951,26.3196,958.2205,26.1936
2024/05/10, 08:07, 958.6976,26.3198,958.2068,26.1942
2024/05/10, 08:07, 958.7045,26.3214,958.2095,26.1937
2024/05/10, 08:07, 958.7112,26.3220,958.2154,26.1949
2024/05/10, 08:07, 958.7207,26.3231,958.2228,26.1970
2024/05/10, 08:07, 958.7192,26.3212,958.2335,26.1979
2024/05/10, 08:07, 958.7161,26.3218,958.2352,26.1982
2024/05/10, 08:07, 958.7146,26.3227,958.2343,26.2002
2024/05/10, 08:07, 958.7209,26.3226,958.2402,26.2009
2024/05/10, 08:07, 958.7131,26.3235,958.2238,26.2003
2024/05/10, 08:07, 958.7114,26.3242,958.2143,26.1996
2024/05/10, 08:07, 958.7163,26.3238,958.2159,26.1984
2024/05/10, 08:07, 958.7255,26.3245,958.2090,26.1981
2024/05/10, 08:08, 958.7358,26.3239,958.2233,26.1989
2024/05/10, 08:08, 958.7444,26.3248,958.2101,26.1992
2024/05/10, 08:08, 958.7157,26.3241,958.2235,26.1991
2024/05/10, 08:08, 958.7159,26.3236,958.2144,26.1972
2024/05/10, 08:08, 958.7307,26.3230,958.2109,26.1970
2024/05/10, 08:08, 958.7247,26.3230,958.2195,26.1976
2024/05/10, 08:08, 958.7355,26.3248,958.2135,26.2000
2024/05/10, 08:08, 958.7464,26.3239,958.2114,26.2003
2024/05/10, 08:08, 958.7451,26.3244,958.2101,26.1988
2024/05/10, 08:08, 958.7457,26.3237,958.2168,26.1973
2024/05/10, 08:08, 958.7374,26.3239,958.2230,26.1976
2024/05/10, 08:08, 958.7346,26.3246,958.2292,26.1985
2024/05/10, 08:09, 958.7390,26.3253,958.2374,26.1982
2024/05/10, 08:09, 958.7470,26.3282,958.2447,26.1990
2024/05/10, 08:09, 958.7495,26.3275,958.2391,26.1985
2024/05/10, 08:09, 958.7443,26.3278,958.2438,26.1974
2024/05/10, 08:09, 958.7453,26.3293,958.2401,26.1999
2024/05/10, 08:09, 958.7425,26.3312,958.2369,26.2012
2024/05/10, 08:09, 958.7470,26.3301,958.2416,26.1994
2024/05/10, 08:09, 958.7581,26.3313,958.2350,26.2024
2024/05/10, 08:09, 958.7452,26.3311,958.2299,26.2039
2024/05/10, 08:09, 958.7397,26.3314,958.2372,26.2036
2024/05/10, 08:09, 958.7393,26.3317,958.2289,26.2034
2024/05/10, 08:10, 958.7360,26.3314,958.2310,26.2026
2024/05/10, 08:10, 958.7513,26.3334,958.2327,26.2018
2024/05/10, 08:10, 958.7523,26.3336,958.2419,26.2023
2024/05/10, 08:10, 958.7623,26.3307,958.2582,26.2026
2024/05/10, 08:10, 958.7562,26.3326,958.2495,26.2035
2024/05/10, 08:10, 958.7651,26.3321,958.2514,26.2023
2024/05/10, 08:10, 958.7576,26.3334,958.2475,26.2026
2024/05/10, 08:10, 958.7615,26.3334,958.2488,26.2019
2024/05/10, 08:10, 958.7692,26.3346,958.2429,26.2043
2024/05/10, 08:10, 958.7608,26.3344,958.2315,26.2058
2024/05/10, 08:10, 958.7626,26.3343,958.2494,26.2048
2024/05/10, 08:10, 958.7626,26.3349,958.2561,26.2042
2024/05/10, 08:11, 958.7467,26.3325,958.2488,26.2042
2024/05/10, 08:11, 958.7391,26.3344,958.2507,26.2054
2024/05/10, 08:11, 958.7512,26.3344,958.2480,26.2058
2024/05/10, 08:11, 958.7589,26.3344,958.2552,26.2059
2024/05/10, 08:11, 958.7530,26.3352,958.2636,26.2045
2024/05/10, 08:11, 958.7635,26.3360,958.2679,26.2039
2024/05/10, 08:11, 958.7629,26.3377,958.2738,26.2059
2024/05/10, 08:11, 958.7433,26.3375,958.2687,26.2059
2024/05/10, 08:11, 958.7394,26.3378,958.2589,26.2065
2024/05/10, 08:11, 958.7400,26.3387,958.2541,26.2069
2024/05/10, 08:11, 958.7523,26.3403,958.2539,26.2072
2024/05/10, 08:11, 958.7538,26.3421,958.2673,26.2108
2024/05/10, 08:12, 958.7479,26.3428,958.2609,26.2096
2024/05/10, 08:12, 958.7546,26.3445,958.2491,26.2099
2024/05/10, 08:12, 958.7556,26.3453,958.2482,26.2103
2024/05/10, 08:12, 958.7506,26.3422,958.2512,26.2105
2024/05/10, 08:12, 958.7449,26.3429,958.2579,26.2111
2024/05/10, 08:12, 958.7598,26.3446,958.2635,26.2145
2024/05/10, 08:12, 958.7546,26.3440,958.2612,26.2142
2024/05/10, 08:12, 958.7598,26.3429,958.2671,26.2124
2024/05/10, 08:12, 958.7576,26.3416,958.2571,26.2111
2024/05/10, 08:12, 958.7611,26.3399,958.2371,26.2096
2024/05/10, 08:12, 958.7688,26.3383,958.2414,26.2086
2024/05/10, 08:12, 958.7704,26.3378,958.2385,26.2091
2024/05/10, 08:13, 958.7606,26.3390,958.2508,26.2095
2024/05/10, 08:13, 958.7661,26.3421,958.2491,26.2109
2024/05/10, 08:13, 958.7679,26.3427,958.2520,26.2111
2024/05/10, 08:13, 958.7622,26.3414,958.2531,26.2113
2024/05/10, 08:13, 958.7670,26.3393,958.2640,26.2107
2024/05/10, 08:13, 958.7596,26.3405,958.2522,26.2112
2024/05/10, 08:13, 958.7637,26.3405,958.2548,26.2113
2024/05/10, 08:13, 958.7556,26.3412,958.2472,26.2102
2024/05/10, 08:13, 958.7562,26.3412,958.2461,26.2094
2024/05/10, 08:13, 958.7664,26.3389,958.2515,26.2105
2024/05/10, 08:13, 958.7763,26.3398,958.2442,26.2096
2024/05/10, 08:13, 958.7733,26.3390,958.2612,26.2100
2024/05/10, 08:14, 958.7901,26.3416,958.2568,26.2076
2024/05/10, 08:14, 958.7800,26.3420,958.2511,26.2098
2024/05/10, 08:14, 958.7776,26.3422,958.2542,26.2105
2024/05/10, 08:14, 958.7747,26.3401,958.2548,26.2091
2024/05/10, 08:14, 958.7750,26.3377,958.2531,26.2103
2024/05/10, 08:14, 958.7770,26.3365,958.2495,26.2106
2024/05/10, 08:14, 958.7770,26.3362,958.2559,26.2083
2024/05/10, 08:14, 958.7661,26.3376,958.2526,26.2106
