Date,Time,Atmospheric pressure,Temperature
2024/05/08, 03:13, 955.7267, 26.4823
2024/05/08, 03:13, 955.7311, 26.4832
2024/05/08, 03:13, 955.7261, 26.4841
2024/05/08, 03:13, 955.7339, 26.4822
2024/05/08, 03:13, 955.7297, 26.4794
2024/05/08, 03:13, 955.7341, 26.4799
2024/05/08, 03:13, 955.7427, 26.4801
2024/05/08, 03:14, 955.7407, 26.4794
2024/05/08, 03:14, 955.7341, 26.4789
2024/05/08, 03:14, 955.7377, 26.4787
2024/05/08, 03:14, 955.7310, 26.4768
2024/05/08, 03:14, 955.7217, 26.4762
2024/05/08, 03:14, 955.7361, 26.4763
2024/05/08, 03:14, 955.7403, 26.4760
2024/05/08, 03:14, 955.7364, 26.4762
2024/05/08, 03:14, 955.7336, 26.4760
2024/05/08, 03:14, 955.7210, 26.4763
2024/05/08, 03:14, 955.7156, 26.4758
2024/05/08, 03:14, 955.7189, 26.4764
2024/05/08, 03:15, 955.7209, 26.4755
2024/05/08, 03:15, 955.7177, 26.4772
2024/05/08, 03:15, 955.7195, 26.4765
2024/05/08, 03:15, 955.7151, 26.4759
2024/05/08, 03:15, 955.7150, 26.4754
2024/05/08, 03:15, 955.7125, 26.4753
2024/05/08, 03:15, 955.7127, 26.4752
2024/05/08, 03:15, 955.7098, 26.4740
2024/05/08, 03:15, 955.7152, 26.4748
2024/05/08, 03:15, 955.7103, 26.4754
2024/05/08, 03:15, 955.7196, 26.4756
2024/05/08, 03:15, 955.7238, 26.4747
2024/05/08, 03:16, 955.7245, 26.4738
2024/05/08, 03:16, 955.7127, 26.4730
2024/05/08, 03:16, 955.7204, 26.4729
2024/05/08, 03:16, 955.7170, 26.4716
2024/05/08, 03:16, 955.7173, 26.4727
2024/05/08, 03:16, 955.7269, 26.4736
2024/05/08, 03:16, 955.7255, 26.4736
2024/05/08, 03:16, 955.7227, 26.4720
2024/05/08, 03:16, 955.7277, 26.4718
2024/05/08, 03:16, 955.7265, 26.4728
2024/05/08, 03:16, 955.7134, 26.4712
2024/05/08, 03:16, 955.7156, 26.4710
2024/05/08, 03:17, 955.7290, 26.4722
2024/05/08, 03:17, 955.7133, 26.4720
2024/05/08, 03:17, 955.7188, 26.4725
2024/05/08, 03:17, 955.7241, 26.4736
2024/05/08, 03:17, 955.7217, 26.4730
2024/05/08, 03:17, 955.7127, 26.4737
2024/05/08, 03:17, 955.7156, 26.4734
2024/05/08, 03:17, 955.7174, 26.4736
2024/05/08, 03:17, 955.7104, 26.4729
2024/05/08, 03:17, 955.7160, 26.4747
2024/05/08, 03:17, 955.7107, 26.4743
2024/05/08, 03:18, 955.7169, 26.4752
2024/05/08, 03:18, 955.7250, 26.4746
2024/05/08, 03:18, 955.7149, 26.4755
2024/05/08, 03:18, 955.7107, 26.4758
2024/05/08, 03:18, 955.7104, 26.4764
2024/05/08, 03:18, 955.7048, 26.4755
2024/05/08, 03:18, 955.7042, 26.4751
2024/05/08, 03:18, 955.7095, 26.4751
2024/05/08, 03:18, 955.7060, 26.4744
2024/05/08, 03:18, 955.6956, 26.4751
2024/05/08, 03:18, 955.7026, 26.4759
2024/05/08, 03:18, 955.7059, 26.4750
2024/05/08, 03:19, 955.6981, 26.4757
2024/05/08, 03:19, 955.7021, 26.4770
2024/05/08, 03:19, 955.7039, 26.4777
2024/05/08, 03:19, 955.6932, 26.4775
2024/05/08, 03:19, 955.6924, 26.4783
2024/05/08, 03:19, 955.6979, 26.4789
2024/05/08, 03:19, 955.7057, 26.4790
2024/05/08, 03:19, 955.7120, 26.4785
2024/05/08, 03:19, 955.7106, 26.4798
2024/05/08, 03:19, 955.7109, 26.4804
2024/05/08, 03:19, 955.7015, 26.4801
2024/05/08, 03:19, 955.6956, 26.4806
2024/05/08, 03:20, 955.6863, 26.4801
2024/05/08, 03:20, 955.6893, 26.4810
2024/05/08, 03:20, 955.6923, 26.4819
2024/05/08, 03:20, 955.6906, 26.4827
2024/05/08, 03:20, 955.6871, 26.4815
2024/05/08, 03:20, 955.6753, 26.4818
2024/05/08, 03:20, 955.6830, 26.4810
2024/05/08, 03:20, 955.6822, 26.4823
2024/05/08, 03:20, 955.6843, 26.4828
2024/05/08, 03:20, 955.6753, 26.4812
2024/05/08, 03:20, 955.6890, 26.4820
2024/05/08, 03:20, 955.6887, 26.4823
2024/05/08, 03:21, 955.6775, 26.4813
2024/05/08, 03:21, 955.6753, 26.4826
2024/05/08, 03:21, 955.6852, 26.4835
2024/05/08, 03:21, 955.6711, 26.4820
2024/05/08, 03:21, 955.6669, 26.4811
2024/05/08, 03:21, 955.6671, 26.4813
2024/05/08, 03:21, 955.6652, 26.4820
2024/05/08, 03:21, 955.6671, 26.4821
2024/05/08, 03:21, 955.6736, 26.4817
2024/05/08, 03:21, 955.6682, 26.4818
2024/05/08, 03:21, 955.6680, 26.4825
2024/05/08, 03:21, 955.6719, 26.4823
2024/05/08, 03:22, 955.6755, 26.4831
2024/05/08, 03:22, 955.6721, 26.4836
2024/05/08, 03:22, 955.6683, 26.4825
2024/05/08, 03:22, 955.6797, 26.4826
2024/05/08, 03:22, 955.6846, 26.4828
2024/05/08, 03:22, 955.6920, 26.4830
2024/05/08, 03:22, 955.6962, 26.4857
2024/05/08, 03:22, 955.6945, 26.4841
2024/05/08, 03:22, 955.6927, 26.4824
2024/05/08, 03:22, 955.6917, 26.4825
2024/05/08, 03:22, 955.7050, 26.4817
2024/05/08, 03:22, 955.6925, 26.4831
2024/05/08, 03:23, 955.6985, 26.4835
2024/05/08, 03:23, 955.6937, 26.4843
2024/05/08, 03:23, 955.6936, 26.4843
2024/05/08, 03:23, 955.6944, 26.4831
2024/05/08, 03:23, 955.6850, 26.4846
2024/05/08, 03:23, 955.6853, 26.4852
2024/05/08, 03:23, 955.6855, 26.4846
2024/05/08, 03:23, 955.6864, 26.4866
2024/05/08, 03:23, 955.6846, 26.4864
2024/05/08, 03:23, 955.6865, 26.4865
2024/05/08, 03:23, 955.6941, 26.4872
2024/05/08, 03:23, 955.6978, 26.4882
2024/05/08, 03:24, 955.6959, 26.4872
2024/05/08, 03:24, 955.6916, 26.4869
2024/05/08, 03:24, 955.6947, 26.4877
2024/05/08, 03:24, 955.6973, 26.4879
2024/05/08, 03:24, 955.6965, 26.4875
2024/05/08, 03:24, 955.6877, 26.4887
2024/05/08, 03:24, 955.6962, 26.4901
2024/05/08, 03:24, 955.6971, 26.4904
2024/05/08, 03:24, 955.6903, 26.4902
2024/05/08, 03:24, 955.6860, 26.4922
2024/05/08, 03:24, 955.6761, 26.4919
2024/05/08, 03:24, 955.6820, 26.4928
2024/05/08, 03:25, 955.6778, 26.4932
2024/05/08, 03:25, 955.6802, 26.4930
2024/05/08, 03:25, 955.6780, 26.4930
2024/05/08, 03:25, 955.6785, 26.4930
2024/05/08, 03:25, 955.6830, 26.4928
2024/05/08, 03:25, 955.6829, 26.4906
2024/05/08, 03:25, 955.6909, 26.4921
2024/05/08, 03:25, 955.6922, 26.4914
2024/05/08, 03:25, 955.6995, 26.4904
2024/05/08, 03:25, 955.7120, 26.4892
2024/05/08, 03:25, 955.7134, 26.4899
2024/05/08, 03:25, 955.7110, 26.4899
2024/05/08, 03:26, 955.7104, 26.4911
2024/05/08, 03:26, 955.7118, 26.4896
2024/05/08, 03:26, 955.7031, 26.4900
2024/05/08, 03:26, 955.7090, 26.4888
2024/05/08, 03:26, 955.7217, 26.4892
2024/05/08, 03:26, 955.7226, 26.4899
2024/05/08, 03:26, 955.7225, 26.4885
2024/05/08, 03:26, 955.7079, 26.4876
2024/05/08, 03:26, 955.7101, 26.4878
2024/05/08, 03:26, 955.7056, 26.4887
2024/05/08, 03:26, 955.7111, 26.4883
2024/05/08, 03:26, 955.7094, 26.4863
2024/05/08, 03:27, 955.7202, 26.4866
2024/05/08, 03:27, 955.7368, 26.4862
2024/05/08, 03:27, 955.7226, 26.4851
2024/05/08, 03:27, 955.7268, 26.4845
2024/05/08, 03:27, 955.7275, 26.4853
2024/05/08, 03:27, 955.7154, 26.4845
2024/05/08, 03:27, 955.7057, 26.4848
2024/05/08, 03:27, 955.6994, 26.4846
2024/05/08, 03:27, 955.7194, 26.4838
2024/05/08, 03:27, 955.7292, 26.4834
2024/05/08, 03:27, 955.7205, 26.4823
2024/05/08, 03:27, 955.7142, 26.4820
2024/05/08, 03:28, 955.7228, 26.4832
2024/05/08, 03:28, 955.7204, 26.4824
2024/05/08, 03:28, 955.7197, 26.4805
2024/05/08, 03:28, 955.7120, 26.4803
2024/05/08, 03:28, 955.7126, 26.4819
2024/05/08, 03:28, 955.7169, 26.4828
2024/05/08, 03:28, 955.7115, 26.4834
2024/05/08, 03:28, 955.7004, 26.4812
2024/05/08, 03:28, 955.7115, 26.4808
2024/05/08, 03:28, 955.7097, 26.4796
2024/05/08, 03:28, 955.6928, 26.4778
2024/05/08, 03:29, 955.6957, 26.4784
2024/05/08, 03:29, 955.7009, 26.4781
2024/05/08, 03:29, 955.7068, 26.4776
2024/05/08, 03:29, 955.6953, 26.4784
2024/05/08, 03:29, 955.7025, 26.4781
2024/05/08, 03:29, 955.7000, 26.4788
2024/05/08, 03:29, 955.6995, 26.4765
2024/05/08, 03:29, 955.6924, 26.4762
2024/05/08, 03:29, 955.6936, 26.4768
2024/05/08, 03:29, 955.6932, 26.4769
2024/05/08, 03:29, 955.6981, 26.4758
2024/05/08, 03:29, 955.7051, 26.4752
2024/05/08, 03:30, 955.6998, 26.4752
2024/05/08, 03:30, 955.6964, 26.4742
2024/05/08, 03:30, 955.7081, 26.4735
2024/05/08, 03:30, 955.7053, 26.4743
2024/05/08, 03:30, 955.7045, 26.4748
2024/05/08, 03:30, 955.7144, 26.4746
2024/05/08, 03:30, 955.7088, 26.4744
2024/05/08, 03:30, 955.7024, 26.4743
2024/05/08, 03:30, 955.7006, 26.4744
2024/05/08, 03:30, 955.7135, 26.4735
2024/05/08, 03:30, 955.6990, 26.4725
2024/05/08, 03:30, 955.7073, 26.4743
2024/05/08, 03:31, 955.7073, 26.4735
2024/05/08, 03:31, 955.7037, 26.4721
2024/05/08, 03:31, 955.7141, 26.4724
2024/05/08, 03:31, 955.7182, 26.4734
2024/05/08, 03:31, 955.7151, 26.4731
2024/05/08, 03:31, 955.7104, 26.4718
2024/05/08, 03:31, 955.7173, 26.4724
2024/05/08, 03:31, 955.7162, 26.4737
2024/05/08, 03:31, 955.7113, 26.4725
2024/05/08, 03:31, 955.7211, 26.4718
2024/05/08, 03:31, 955.7224, 26.4702
2024/05/08, 03:31, 955.7151, 26.4712
2024/05/08, 03:32, 955.7101, 26.4739
2024/05/08, 03:32, 955.7049, 26.4742
2024/05/08, 03:32, 955.6997, 26.4738
2024/05/08, 03:32, 955.6970, 26.4722
2024/05/08, 03:32, 955.6989, 26.4716
2024/05/08, 03:32, 955.6836, 26.4709
2024/05/08, 03:32, 955.6838, 26.4714
2024/05/08, 03:32, 955.6968, 26.4721
2024/05/08, 03:32, 955.6992, 26.4711
2024/05/08, 03:32, 955.6852, 26.4695
2024/05/08, 03:32, 955.6803, 26.4692
2024/05/08, 03:32, 955.6809, 26.4682
2024/05/08, 03:33, 955.6774, 26.4680
2024/05/08, 03:33, 955.6628, 26.4671
2024/05/08, 03:33, 955.6616, 26.4674
2024/05/08, 03:33, 955.6591, 26.4674
2024/05/08, 03:33, 955.6688, 26.4665
2024/05/08, 03:33, 955.6605, 26.4668
2024/05/08, 03:33, 955.6568, 26.4665
2024/05/08, 03:33, 955.6627, 26.4671
2024/05/08, 03:33, 955.6747, 26.4671
2024/05/08, 03:33, 955.6747, 26.4678
2024/05/08, 03:33, 955.6694, 26.4665
2024/05/08, 03:33, 955.6633, 26.4655
2024/05/08, 03:34, 955.6635, 26.4647
2024/05/08, 03:34, 955.6656, 26.4647
2024/05/08, 03:34, 955.6580, 26.4646
2024/05/08, 03:34, 955.6576, 26.4647
2024/05/08, 03:34, 955.6565, 26.4658
2024/05/08, 03:34, 955.6650, 26.4670
2024/05/08, 03:34, 955.6588, 26.4654
2024/05/08, 03:34, 955.6573, 26.4652
2024/05/08, 03:34, 955.6609, 26.4643
2024/05/08, 03:34, 955.6614, 26.4645
2024/05/08, 03:34, 955.6533, 26.4655
2024/05/08, 03:34, 955.6494, 26.4667
2024/05/08, 03:35, 955.6435, 26.4658
2024/05/08, 03:35, 955.6514, 26.4646
2024/05/08, 03:35, 955.6467, 26.4646
2024/05/08, 03:35, 955.6506, 26.4628
2024/05/08, 03:35, 955.6577, 26.4639
2024/05/08, 03:35, 955.6631, 26.4626
2024/05/08, 03:35, 955.6656, 26.4629
2024/05/08, 03:35, 955.6666, 26.4635
2024/05/08, 03:35, 955.6654, 26.4638
2024/05/08, 03:35, 955.6694, 26.4632
2024/05/08, 03:35, 955.6638, 26.4623
2024/05/08, 03:35, 955.6646, 26.4622
2024/05/08, 03:36, 955.6683, 26.4620
2024/05/08, 03:36, 955.6744, 26.4625
2024/05/08, 03:36, 955.6616, 26.4605
2024/05/08, 03:36, 955.6632, 26.4601
2024/05/08, 03:36, 955.6705, 26.4597
2024/05/08, 03:36, 955.6771, 26.4578
2024/05/08, 03:36, 955.6669, 26.4573
2024/05/08, 03:36, 955.6620, 26.4564
2024/05/08, 03:36, 955.6713, 26.4559
2024/05/08, 03:36, 955.6697, 26.4557
2024/05/08, 03:36, 955.6574, 26.4556
2024/05/08, 03:36, 955.6445, 26.4541
2024/05/08, 03:37, 955.6484, 26.4527
2024/05/08, 03:37, 955.6367, 26.4508
2024/05/08, 03:37, 955.6361, 26.4508
2024/05/08, 03:37, 955.6311, 26.4519
2024/05/08, 03:37, 955.6310, 26.4495
2024/05/08, 03:37, 955.6253, 26.4492
2024/05/08, 03:37, 955.6199, 26.4492
2024/05/08, 03:37, 955.6213, 26.4470
2024/05/08, 03:37, 955.6326, 26.4469
2024/05/08, 03:37, 955.6255, 26.4484
2024/05/08, 03:37, 955.6194, 26.4475
2024/05/08, 03:37, 955.6161, 26.4454
2024/05/08, 03:38, 955.6150, 26.4454
2024/05/08, 03:38, 955.6313, 26.4461
2024/05/08, 03:38, 955.6255, 26.4445
2024/05/08, 03:38, 955.6262, 26.4436
2024/05/08, 03:38, 955.6217, 26.4437
2024/05/08, 03:38, 955.6149, 26.4418
2024/05/08, 03:38, 955.6133, 26.4407
2024/05/08, 03:38, 955.6103, 26.4399
2024/05/08, 03:38, 955.6118, 26.4389
2024/05/08, 03:38, 955.6200, 26.4389
2024/05/08, 03:38, 955.6127, 26.4379
2024/05/08, 03:38, 955.6233, 26.4366
2024/05/08, 03:39, 955.6208, 26.4367
2024/05/08, 03:39, 955.6215, 26.4358
2024/05/08, 03:39, 955.6168, 26.4350
2024/05/08, 03:39, 955.6267, 26.4356
2024/05/08, 03:39, 955.6320, 26.4349
2024/05/08, 03:39, 955.6376, 26.4340
2024/05/08, 03:39, 955.6343, 26.4323
2024/05/08, 03:39, 955.6378, 26.4302
2024/05/08, 03:39, 955.6285, 26.4302
2024/05/08, 03:39, 955.6376, 26.4302
2024/05/08, 03:39, 955.6331, 26.4296
2024/05/08, 03:39, 955.6408, 26.4280
2024/05/08, 03:40, 955.6424, 26.4278
2024/05/08, 03:40, 955.6516, 26.4276
2024/05/08, 03:40, 955.6489, 26.4275
2024/05/08, 03:40, 955.6414, 26.4266
2024/05/08, 03:40, 955.6409, 26.4252
2024/05/08, 03:40, 955.6389, 26.4245
2024/05/08, 03:40, 955.6335, 26.4241
2024/05/08, 03:40, 955.6342, 26.4223
2024/05/08, 03:40, 955.6389, 26.4235
2024/05/08, 03:40, 955.6423, 26.4212
2024/05/08, 03:40, 955.6517, 26.4206
2024/05/08, 03:41, 955.6580, 26.4224
2024/05/08, 03:41, 955.6459, 26.4216
2024/05/08, 03:41, 955.6505, 26.4222
2024/05/08, 03:41, 955.6523, 26.4209
2024/05/08, 03:41, 955.6615, 26.4186
2024/05/08, 03:41, 955.6566, 26.4177
2024/05/08, 03:41, 955.6534, 26.4171
2024/05/08, 03:41, 955.6708, 26.4152
2024/05/08, 03:41, 955.6755, 26.4152
2024/05/08, 03:41, 955.6719, 26.4158
2024/05/08, 03:41, 955.6727, 26.4150
2024/05/08, 03:41, 955.6635, 26.4123
2024/05/08, 03:42, 955.6703, 26.4119
2024/05/08, 03:42, 955.6682, 26.4109
2024/05/08, 03:42, 955.6702, 26.4105
2024/05/08, 03:42, 955.6807, 26.4095
2024/05/08, 03:42, 955.6801, 26.4090
2024/05/08, 03:42, 955.6772, 26.4078
2024/05/08, 03:42, 955.6653, 26.4080
2024/05/08, 03:42, 955.6655, 26.4077
2024/05/08, 03:42, 955.6700, 26.4060
2024/05/08, 03:42, 955.6782, 26.4046
2024/05/08, 03:42, 955.6885, 26.4032
2024/05/08, 03:42, 955.6893, 26.4038
2024/05/08, 03:43, 955.6915, 26.4030
2024/05/08, 03:43, 955.6931, 26.4030
2024/05/08, 03:43, 955.6954, 26.4021
2024/05/08, 03:43, 955.6937, 26.4019
2024/05/08, 03:43, 955.6939, 26.3997
2024/05/08, 03:43, 955.6939, 26.4006
2024/05/08, 03:43, 955.7006, 26.3993
2024/05/08, 03:43, 955.6987, 26.3981
2024/05/08, 03:43, 955.6926, 26.3963
2024/05/08, 03:43, 955.6949, 26.3967
2024/05/08, 03:43, 955.6872, 26.3961
2024/05/08, 03:43, 955.6849, 26.3949
2024/05/08, 03:44, 955.6901, 26.3926
2024/05/08, 03:44, 955.6898, 26.3911
2024/05/08, 03:44, 955.7078, 26.3922
2024/05/08, 03:44, 955.6973, 26.3911
2024/05/08, 03:44, 955.6795, 26.3902
2024/05/08, 03:44, 955.6806, 26.3894
2024/05/08, 03:44, 955.6851, 26.3887
2024/05/08, 03:44, 955.6970, 26.3870
2024/05/08, 03:44, 955.6950, 26.3865
2024/05/08, 03:44, 955.6871, 26.3864
2024/05/08, 03:44, 955.6768, 26.3862
2024/05/08, 03:44, 955.6904, 26.3858
2024/05/08, 03:45, 955.6956, 26.3843
2024/05/08, 03:45, 955.7040, 26.3830
2024/05/08, 03:45, 955.6960, 26.3825
2024/05/08, 03:45, 955.6996, 26.3808
2024/05/08, 03:45, 955.6904, 26.3787
2024/05/08, 03:45, 955.6876, 26.3787
2024/05/08, 03:45, 955.6861, 26.3761
2024/05/08, 03:45, 955.6945, 26.3760
2024/05/08, 03:45, 955.6926, 26.3766
2024/05/08, 03:45, 955.6987, 26.3757
2024/05/08, 03:45, 955.6898, 26.3740
2024/05/08, 03:45, 955.6904, 26.3741
2024/05/08, 03:46, 955.6825, 26.3736
2024/05/08, 03:46, 955.6806, 26.3730
2024/05/08, 03:46, 955.6816, 26.3690
2024/05/08, 03:46, 955.6861, 26.3696
2024/05/08, 03:46, 955.6858, 26.3687
2024/05/08, 03:46, 955.6871, 26.3672
2024/05/08, 03:46, 955.6897, 26.3667
2024/05/08, 03:46, 955.6907, 26.3656
2024/05/08, 03:46, 955.6917, 26.3644
2024/05/08, 03:46, 955.6904, 26.3636
2024/05/08, 03:46, 955.6953, 26.3638
2024/05/08, 03:46, 955.6881, 26.3620
2024/05/08, 03:47, 955.6853, 26.3613
2024/05/08, 03:47, 955.6797, 26.3609
2024/05/08, 03:47, 955.6820, 26.3615
2024/05/08, 03:47, 955.6895, 26.3604
2024/05/08, 03:47, 955.6901, 26.3602
2024/05/08, 03:47, 955.6797, 26.3590
2024/05/08, 03:47, 955.6736, 26.3568
2024/05/08, 03:47, 955.6708, 26.3547
2024/05/08, 03:47, 955.6830, 26.3530
2024/05/08, 03:47, 955.6839, 26.3528
2024/05/08, 03:47, 955.6889, 26.3531
2024/05/08, 03:47, 955.6866, 26.3512
2024/05/08, 03:48, 955.6836, 26.3484
2024/05/08, 03:48, 955.6825, 26.3491
2024/05/08, 03:48, 955.6818, 26.3490
2024/05/08, 03:48, 955.6724, 26.3477
2024/05/08, 03:48, 955.6772, 26.3483
2024/05/08, 03:48, 955.6754, 26.3462
2024/05/08, 03:48, 955.6772, 26.3428
2024/05/08, 03:48, 955.6978, 26.3409
2024/05/08, 03:48, 955.6778, 26.3389
2024/05/08, 03:48, 955.6929, 26.3380
2024/05/08, 03:48, 955.6915, 26.3376
2024/05/08, 03:48, 955.7004, 26.3360
2024/05/08, 03:49, 955.6972, 26.3350
2024/05/08, 03:49, 955.6935, 26.3339
2024/05/08, 03:49, 955.6948, 26.3340
2024/05/08, 03:49, 955.7003, 26.3319
2024/05/08, 03:49, 955.7096, 26.3305
2024/05/08, 03:49, 955.7189, 26.3284
2024/05/08, 03:49, 955.7037, 26.3272
2024/05/08, 03:49, 955.7084, 26.3269
2024/05/08, 03:49, 955.7035, 26.3270
2024/05/08, 03:49, 955.6986, 26.3251
2024/05/08, 03:49, 955.7073, 26.3233
2024/05/08, 03:49, 955.7104, 26.3221
2024/05/08, 03:50, 955.7247, 26.3218
2024/05/08, 03:50, 955.7252, 26.3207
2024/05/08, 03:50, 955.7249, 26.3199
2024/05/08, 03:50, 955.7352, 26.3178
2024/05/08, 03:50, 955.7349, 26.3181
2024/05/08, 03:50, 955.7302, 26.3192
2024/05/08, 03:50, 955.7141, 26.3177
2024/05/08, 03:50, 955.7236, 26.3160
2024/05/08, 03:50, 955.7252, 26.3146
2024/05/08, 03:50, 955.7402, 26.3139
2024/05/08, 03:50, 955.7420, 26.3143
2024/05/08, 03:50, 955.7211, 26.3137
2024/05/08, 03:51, 955.7354, 26.3131
2024/05/08, 03:51, 955.7339, 26.3119
2024/05/08, 03:51, 955.7477, 26.3102
2024/05/08, 03:51, 955.7308, 26.3105
2024/05/08, 03:51, 955.7324, 26.3090
2024/05/08, 03:51, 955.7351, 26.3090
2024/05/08, 03:51, 955.7341, 26.3095
2024/05/08, 03:51, 955.7391, 26.3083
2024/05/08, 03:51, 955.7338, 26.3086
2024/05/08, 03:51, 955.7219, 26.3077
2024/05/08, 03:51, 955.7371, 26.3067
2024/05/08, 03:52, 955.7355, 26.3061
2024/05/08, 03:52, 955.7441, 26.3052
2024/05/08, 03:52, 955.7427, 26.3051
2024/05/08, 03:52, 955.7443, 26.3040
2024/05/08, 03:52, 955.7513, 26.3039
2024/05/08, 03:52, 955.7492, 26.3033
2024/05/08, 03:52, 955.7422, 26.3027
2024/05/08, 03:52, 955.7452, 26.3023
2024/05/08, 03:52, 955.7562, 26.3010
2024/05/08, 03:52, 955.7441, 26.3001
2024/05/08, 03:52, 955.7457, 26.3010
2024/05/08, 03:52, 955.7582, 26.3028
2024/05/08, 03:53, 955.7592, 26.3005
2024/05/08, 03:53, 955.7664, 26.3009
2024/05/08, 03:53, 955.7723, 26.2993
2024/05/08, 03:53, 955.7654, 26.2993
2024/05/08, 03:53, 955.7695, 26.2985
2024/05/08, 03:53, 955.7671, 26.2992
2024/05/08, 03:53, 955.7713, 26.2993
2024/05/08, 03:53, 955.7700, 26.2982
2024/05/08, 03:53, 955.7684, 26.2979
2024/05/08, 03:53, 955.7696, 26.2979
2024/05/08, 03:53, 955.7589, 26.2979
2024/05/08, 03:53, 955.7550, 26.2962
2024/05/08, 03:54, 955.7619, 26.2966
2024/05/08, 03:54, 955.7654, 26.2959
2024/05/08, 03:54, 955.7562, 26.2929
2024/05/08, 03:54, 955.7495, 26.2940
2024/05/08, 03:54, 955.7559, 26.2936
2024/05/08, 03:54, 955.7576, 26.2942
2024/05/08, 03:54, 955.7545, 26.2936
2024/05/08, 03:54, 955.7512, 26.2937
2024/05/08, 03:54, 955.7552, 26.2939
2024/05/08, 03:54, 955.7496, 26.2933
2024/05/08, 03:54, 955.7509, 26.2936
2024/05/08, 03:54, 955.7524, 26.2935
2024/05/08, 03:55, 955.7592, 26.2936
2024/05/08, 03:55, 955.7433, 26.2901
2024/05/08, 03:55, 955.7408, 26.2891
2024/05/08, 03:55, 955.7431, 26.2897
2024/05/08, 03:55, 955.7416, 26.2901
2024/05/08, 03:55, 955.7501, 26.2902
2024/05/08, 03:55, 955.7566, 26.2902
2024/05/08, 03:55, 955.7578, 26.2893
2024/05/08, 03:55, 955.7522, 26.2905
2024/05/08, 03:55, 955.7585, 26.2903
2024/05/08, 03:55, 955.7612, 26.2893
2024/05/08, 03:55, 955.7496, 26.2885
2024/05/08, 03:56, 955.7486, 26.2877
2024/05/08, 03:56, 955.7418, 26.2869
2024/05/08, 03:56, 955.7419, 26.2857
2024/05/08, 03:56, 955.7462, 26.2863
2024/05/08, 03:56, 955.7486, 26.2860
2024/05/08, 03:56, 955.7508, 26.2844
2024/05/08, 03:56, 955.7556, 26.2844
2024/05/08, 03:56, 955.7567, 26.2823
2024/05/08, 03:56, 955.7519, 26.2816
2024/05/08, 03:56, 955.7544, 26.2806
2024/05/08, 03:56, 955.7580, 26.2786
2024/05/08, 03:56, 955.7610, 26.2783
2024/05/08, 03:57, 955.7676, 26.2778
2024/05/08, 03:57, 955.7817, 26.2772
2024/05/08, 03:57, 955.7672, 26.2746
2024/05/08, 03:57, 955.7662, 26.2727
2024/05/08, 03:57, 955.7606, 26.2717
2024/05/08, 03:57, 955.7631, 26.2684
2024/05/08, 03:57, 955.7681, 26.2678
2024/05/08, 03:57, 955.7690, 26.2674
2024/05/08, 03:57, 955.7619, 26.2657
2024/05/08, 03:57, 955.7558, 26.2631
2024/05/08, 03:57, 955.7542, 26.2625
2024/05/08, 03:57, 955.7595, 26.2603
2024/05/08, 03:58, 955.7539, 26.2586
2024/05/08, 03:58, 955.7640, 26.2597
2024/05/08, 03:58, 955.7648, 26.2587
2024/05/08, 03:58, 955.7686, 26.2570
2024/05/08, 03:58, 955.7745, 26.2559
2024/05/08, 03:58, 955.7689, 26.2543
2024/05/08, 03:58, 955.7698, 26.2534
2024/05/08, 03:58, 955.7717, 26.2523
2024/05/08, 03:58, 955.7774, 26.2499
2024/05/08, 03:58, 955.7763, 26.2473
2024/05/08, 03:58, 955.7745, 26.2466
2024/05/08, 03:58, 955.7756, 26.2470
2024/05/08, 03:59, 955.7819, 26.2446
2024/05/08, 03:59, 955.7867, 26.2429
2024/05/08, 03:59, 955.7976, 26.2413
2024/05/08, 03:59, 955.7941, 26.2410
2024/05/08, 03:59, 955.7910, 26.2403
2024/05/08, 03:59, 955.7869, 26.2404
2024/05/08, 03:59, 955.7866, 26.2394
2024/05/08, 03:59, 955.7974, 26.2379
2024/05/08, 03:59, 955.7946, 26.2362
2024/05/08, 03:59, 955.7913, 26.2341
2024/05/08, 03:59, 955.7988, 26.2344
2024/05/08, 03:59, 955.8033, 26.2324
2024/05/08, 04:00, 955.8008, 26.2307
2024/05/08, 04:00, 955.7996, 26.2290
2024/05/08, 04:00, 955.7990, 26.2271
2024/05/08, 04:00, 955.8112, 26.2268
2024/05/08, 04:00, 955.8187, 26.2258
2024/05/08, 04:00, 955.8229, 26.2242
2024/05/08, 04:00, 955.8079, 26.2225
2024/05/08, 04:00, 955.8006, 26.2203
2024/05/08, 04:00, 955.7996, 26.2183
2024/05/08, 04:00, 955.8031, 26.2176
2024/05/08, 04:00, 955.7941, 26.2153
2024/05/08, 04:00, 955.8000, 26.2146
2024/05/08, 04:01, 955.8132, 26.2142
2024/05/08, 04:01, 955.8141, 26.2125
2024/05/08, 04:01, 955.8093, 26.2114
2024/05/08, 04:01, 955.8058, 26.2095
2024/05/08, 04:01, 955.8088, 26.2067
2024/05/08, 04:01, 955.8063, 26.2050
2024/05/08, 04:01, 955.8013, 26.2022
2024/05/08, 04:01, 955.7989, 26.2016
2024/05/08, 04:01, 955.8065, 26.2003
2024/05/08, 04:01, 955.8070, 26.1991
2024/05/08, 04:01, 955.8137, 26.1973
2024/05/08, 04:01, 955.8181, 26.1955
2024/05/08, 04:02, 955.8137, 26.1933
2024/05/08, 04:02, 955.8215, 26.1938
2024/05/08, 04:02, 955.8192, 26.1928
