Data,Hora,Pressao Atmosferica,Temperatura,Altitude Primeira fórmula(S/T),Altitude Segunda fórmula(C/T)
2024/05/08, 08:26,958.4285,29.612,466.75,490.43
2024/05/08, 08:26,958.4149,29.6085,466.87,490.55
2024/05/08, 08:26,958.4226,29.6057,466.8,490.47
2024/05/08, 08:26,958.4302,29.6041,466.74,490.4
2024/05/08, 08:26,958.4268,29.601,466.77,490.43
2024/05/08, 08:26,958.4498,29.5986,466.57,490.21
2024/05/08, 08:26,958.4353,29.596,466.69,490.34
2024/05/08, 08:26,958.4266,29.5933,466.77,490.42
2024/05/08, 08:26,958.4333,29.5911,466.71,490.35
2024/05/08, 08:26,958.4281,29.5901,466.75,490.4
2024/05/08, 08:26,958.4228,29.5883,466.8,490.44
2024/05/08, 08:27,958.4149,29.5863,466.87,490.51
2024/05/08, 08:27,958.423,29.5834,466.8,490.43
2024/05/08, 08:27,958.4288,29.5816,466.75,490.38
2024/05/08, 08:27,958.4417,29.5816,466.64,490.26
2024/05/08, 08:27,958.4478,29.5808,466.58,490.2
2024/05/08, 08:27,958.4258,29.581,466.77,490.4
2024/05/08, 08:27,958.4348,29.5802,466.7,490.32
2024/05/08, 08:27,958.4377,29.5792,466.67,490.29
2024/05/08, 08:27,958.4365,29.5803,466.68,490.3
2024/05/08, 08:27,958.4305,29.5812,466.73,490.36
2024/05/08, 08:27,958.4461,29.5821,466.6,490.22
2024/05/08, 08:27,958.4367,29.582,466.68,490.3
2024/05/08, 08:28,958.4363,29.5834,466.68,490.31
2024/05/08, 08:28,958.4289,29.5842,466.75,490.38
2024/05/08, 08:28,958.4303,29.5869,466.74,490.37
2024/05/08, 08:28,958.4311,29.5892,466.73,490.37
2024/05/08, 08:28,958.4346,29.5908,466.7,490.34
2024/05/08, 08:28,958.4224,29.5917,466.8,490.45
2024/05/08, 08:28,958.4216,29.596,466.81,490.47
2024/05/08, 08:28,958.4313,29.5998,466.73,490.38
2024/05/08, 08:28,958.4261,29.6018,466.77,490.43
2024/05/08, 08:28,958.411,29.6058,466.9,490.58
2024/05/08, 08:28,958.4172,29.6107,466.85,490.53
2024/05/08, 08:28,958.4109,29.6136,466.9,490.59
2024/05/08, 08:29,958.4174,29.6173,466.85,490.54
2024/05/08, 08:29,958.4174,29.6202,466.85,490.54
2024/05/08, 08:29,958.4125,29.624,466.89,490.59
2024/05/08, 08:29,958.4076,29.628,466.93,490.65
2024/05/08, 08:29,958.404,29.6326,466.96,490.69
2024/05/08, 08:29,958.4107,29.6372,466.91,490.63
2024/05/08, 08:29,958.4086,29.6419,466.92,490.66
2024/05/08, 08:29,958.3998,29.6456,467.0,490.75
2024/05/08, 08:29,958.4179,29.6513,466.84,490.59
2024/05/08, 08:29,958.413,29.6563,466.89,490.64
2024/05/08, 08:29,958.4012,29.6605,466.99,490.76
2024/05/08, 08:29,958.3998,29.6659,467.0,490.78
2024/05/08, 08:30,958.3934,29.6707,467.06,490.84
2024/05/08, 08:30,958.3843,29.6763,467.14,490.94
2024/05/08, 08:30,958.3835,29.6803,467.14,490.95
2024/05/08, 08:30,958.3811,29.6865,467.16,490.98
2024/05/08, 08:30,958.3964,29.6918,467.03,490.85
2024/05/08, 08:30,958.4023,29.6962,466.98,490.8
2024/05/08, 08:30,958.4002,29.7001,467.0,490.83
2024/05/08, 08:30,958.3977,29.7055,467.02,490.86
2024/05/08, 08:30,958.3998,29.7099,467.0,490.85
2024/05/08, 08:30,958.4055,29.7161,466.95,490.81
2024/05/08, 08:30,958.4102,29.7226,466.91,490.78
2024/05/08, 08:30,958.407,29.7265,466.94,490.81
2024/05/08, 08:31,958.3981,29.7323,467.02,490.9
2024/05/08, 08:31,958.4012,29.7366,466.99,490.88
2024/05/08, 08:31,958.4172,29.7423,466.85,490.74
2024/05/08, 08:31,958.4188,29.7493,466.84,490.74
2024/05/08, 08:31,958.4261,29.7527,466.77,490.68
2024/05/08, 08:31,958.416,29.7581,466.86,490.78
2024/05/08, 08:31,958.4132,29.7622,466.88,490.81
2024/05/08, 08:31,958.4163,29.7679,466.86,490.79
2024/05/08, 08:31,958.4191,29.7722,466.83,490.77
2024/05/08, 08:31,958.4138,29.7755,466.88,490.83
2024/05/08, 08:31,958.4081,29.7797,466.93,490.89
2024/05/08, 08:31,958.4104,29.7838,466.91,490.87
2024/05/08, 08:32,958.4188,29.7879,466.84,490.8
2024/05/08, 08:32,958.4078,29.7904,466.93,490.91
2024/05/08, 08:32,958.4189,29.7938,466.83,490.81
2024/05/08, 08:32,958.4216,29.7993,466.81,490.79
2024/05/08, 08:32,958.4205,29.8039,466.82,490.81
2024/05/08, 08:32,958.4261,29.8068,466.77,490.77
2024/05/08, 08:32,958.4299,29.8127,466.74,490.74
2024/05/08, 08:32,958.4253,29.8192,466.78,490.79
2024/05/08, 08:32,958.4384,29.8263,466.66,490.68
2024/05/08, 08:32,958.4314,29.831,466.73,490.76
2024/05/08, 08:32,958.4255,29.8353,466.78,490.82
2024/05/08, 08:32,958.4405,29.8428,466.65,490.69
2024/05/08, 08:33,958.4443,29.849,466.61,490.67
2024/05/08, 08:33,958.4494,29.8554,466.57,490.63
2024/05/08, 08:33,958.4438,29.8634,466.62,490.7
2024/05/08, 08:33,958.4435,29.8708,466.62,490.71
2024/05/08, 08:33,958.4459,29.882,466.6,490.71
2024/05/08, 08:33,958.4498,29.8897,466.57,490.68
2024/05/08, 08:33,958.4638,29.897,466.44,490.57
2024/05/08, 08:33,958.4598,29.9041,466.48,490.61
2024/05/08, 08:33,958.4553,29.9103,466.52,490.67
2024/05/08, 08:33,958.4537,29.9167,466.53,490.69
2024/05/08, 08:33,958.4465,29.9223,466.59,490.77
2024/05/08, 08:33,958.4598,29.9312,466.48,490.66
2024/05/08, 08:34,958.4489,29.9386,466.57,490.77
2024/05/08, 08:34,958.4426,29.9463,466.63,490.84
2024/05/08, 08:34,958.4425,29.9551,466.63,490.86
2024/05/08, 08:34,958.4457,29.9632,466.6,490.84
2024/05/08, 08:34,958.4594,29.9733,466.48,490.73
2024/05/08, 08:34,958.4567,29.9832,466.51,490.77
2024/05/08, 08:34,958.4601,29.9941,466.48,490.76
2024/05/08, 08:34,958.4689,30.0046,466.4,490.69
2024/05/08, 08:34,958.4725,30.0144,466.37,490.68
2024/05/08, 08:34,958.4743,30.0235,466.35,490.68
2024/05/08, 08:34,958.4731,30.031,466.36,490.7
2024/05/08, 08:34,958.4769,30.0395,466.33,490.68
2024/05/08, 08:35,958.466,30.049,466.42,490.79
2024/05/08, 08:35,958.4813,30.0589,466.29,490.67
2024/05/08, 08:35,958.4869,30.0678,466.24,490.63
2024/05/08, 08:35,958.4736,30.0757,466.36,490.77
2024/05/08, 08:35,958.4598,30.0841,466.48,490.91
2024/05/08, 08:35,958.4736,30.0927,466.36,490.79
2024/05/08, 08:35,958.4888,30.1002,466.23,490.67
2024/05/08, 08:35,958.4864,30.1073,466.25,490.7
2024/05/08, 08:35,958.4913,30.1169,466.2,490.67
2024/05/08, 08:35,958.4963,30.1239,466.16,490.64
2024/05/08, 08:35,958.4919,30.1311,466.2,490.69
2024/05/08, 08:36,958.4992,30.1381,466.14,490.63
2024/05/08, 08:36,958.505,30.1452,466.08,490.59
2024/05/08, 08:36,958.4957,30.1508,466.17,490.69
2024/05/08, 08:36,958.4927,30.1577,466.19,490.72
2024/05/08, 08:36,958.5,30.1664,466.13,490.67
2024/05/08, 08:36,958.5128,30.1761,466.02,490.57
2024/05/08, 08:36,958.514,30.184,466.01,490.57
2024/05/08, 08:36,958.512,30.1913,466.02,490.6
2024/05/08, 08:36,958.5084,30.1988,466.06,490.65
2024/05/08, 08:36,958.5051,30.2052,466.08,490.69
2024/05/08, 08:36,958.5158,30.2107,465.99,490.6
2024/05/08, 08:36,958.509,30.2164,466.05,490.67
2024/05/08, 08:37,958.5083,30.2211,466.06,490.68
2024/05/08, 08:37,958.5106,30.2276,466.04,490.67
2024/05/08, 08:37,958.5076,30.2334,466.06,490.71
2024/05/08, 08:37,958.4996,30.2382,466.13,490.79
2024/05/08, 08:37,958.5012,30.2431,466.12,490.78
2024/05/08, 08:37,958.5139,30.2467,466.01,490.67
2024/05/08, 08:37,958.5247,30.2512,465.91,490.58
2024/05/08, 08:37,958.5215,30.2558,465.94,490.62
2024/05/08, 08:37,958.517,30.2597,465.98,490.67
2024/05/08, 08:37,958.5253,30.2642,465.91,490.6
2024/05/08, 08:37,958.5289,30.2683,465.88,490.57
2024/05/08, 08:37,958.5182,30.2713,465.97,490.67
2024/05/08, 08:38,958.5132,30.2742,466.01,490.72
2024/05/08, 08:38,958.5173,30.2776,465.98,490.69
2024/05/08, 08:38,958.5208,30.2817,465.95,490.67
2024/05/08, 08:38,958.526,30.2851,465.9,490.62
2024/05/08, 08:38,958.5059,30.2867,466.08,490.81
2024/05/08, 08:38,958.5083,30.2903,466.06,490.8
2024/05/08, 08:38,958.5223,30.2929,465.93,490.67
2024/05/08, 08:38,958.5253,30.2948,465.91,490.65
2024/05/08, 08:38,958.5186,30.297,465.97,490.71
2024/05/08, 08:38,958.5226,30.3011,465.93,490.68
2024/05/08, 08:38,958.516,30.3038,465.99,490.75
2024/05/08, 08:38,958.509,30.3075,466.05,490.82
2024/05/08, 08:39,958.5031,30.3124,466.1,490.88
2024/05/08, 08:39,958.5123,30.3153,466.02,490.8
2024/05/08, 08:39,958.5225,30.3186,465.93,490.71
2024/05/08, 08:39,958.524,30.3236,465.92,490.71
2024/05/08, 08:39,958.5324,30.3284,465.85,490.64
2024/05/08, 08:39,958.5385,30.3326,465.79,490.59
2024/05/08, 08:39,958.5209,30.3363,465.95,490.75
2024/05/08, 08:39,958.5252,30.3408,465.91,490.72
2024/05/08, 08:39,958.5231,30.3458,465.93,490.75
2024/05/08, 08:39,958.5187,30.3493,465.97,490.8
2024/05/08, 08:39,958.5147,30.3536,466.0,490.84
2024/05/08, 08:39,958.517,30.3589,465.98,490.83
2024/05/08, 08:40,958.5055,30.3637,466.08,490.94
2024/05/08, 08:40,958.505,30.3688,466.08,490.95
2024/05/08, 08:40,958.5063,30.3731,466.07,490.95
2024/05/08, 08:40,958.5034,30.379,466.1,490.98
2024/05/08, 08:40,958.5049,30.3853,466.09,490.98
2024/05/08, 08:40,958.5065,30.3913,466.07,490.98
2024/05/08, 08:40,958.5089,30.3967,466.05,490.96
2024/05/08, 08:40,958.5149,30.403,466.0,490.92
2024/05/08, 08:40,958.5243,30.4098,465.92,490.84
2024/05/08, 08:40,958.5272,30.4175,465.89,490.83
2024/05/08, 08:40,958.5389,30.4243,465.79,490.73
2024/05/08, 08:40,958.546,30.4307,465.73,490.68
2024/05/08, 08:41,958.5421,30.4386,465.76,490.73
2024/05/08, 08:41,958.5458,30.4473,465.73,490.71
2024/05/08, 08:41,958.5435,30.4559,465.75,490.74
2024/05/08, 08:41,958.543,30.4634,465.75,490.76
2024/05/08, 08:41,958.532,30.4715,465.85,490.87
2024/05/08, 08:41,958.5356,30.4809,465.82,490.85
2024/05/08, 08:41,958.5422,30.4883,465.76,490.8
2024/05/08, 08:41,958.5374,30.4989,465.8,490.87
2024/05/08, 08:41,958.5369,30.5098,465.81,490.89
2024/05/08, 08:41,958.5452,30.5217,465.73,490.83
2024/05/08, 08:41,958.5496,30.5309,465.7,490.81
2024/05/08, 08:41,958.5561,30.5387,465.64,490.76
2024/05/08, 08:42,958.5505,30.5469,465.69,490.82
2024/05/08, 08:42,958.5402,30.5539,465.78,490.93
2024/05/08, 08:42,958.5482,30.563,465.71,490.87
2024/05/08, 08:42,958.5492,30.5719,465.7,490.88
2024/05/08, 08:42,958.5345,30.5771,465.83,491.02
2024/05/08, 08:42,958.5478,30.5839,465.71,490.91
2024/05/08, 08:42,958.5515,30.5934,465.68,490.89
2024/05/08, 08:42,958.5483,30.6012,465.71,490.93
2024/05/08, 08:42,958.5485,30.6081,465.71,490.94
2024/05/08, 08:42,958.532,30.6156,465.85,491.1
2024/05/08, 08:42,958.5332,30.6209,465.84,491.1
2024/05/08, 08:42,958.5446,30.628,465.74,491.01
2024/05/08, 08:43,958.5547,30.6325,465.65,490.92
2024/05/08, 08:43,958.5543,30.6398,465.66,490.94
2024/05/08, 08:43,958.5419,30.6453,465.76,491.06
2024/05/08, 08:43,958.5378,30.6497,465.8,491.11
2024/05/08, 08:43,958.5277,30.6542,465.89,491.21
2024/05/08, 08:43,958.5306,30.661,465.86,491.19
2024/05/08, 08:43,958.5281,30.6651,465.88,491.22
2024/05/08, 08:43,958.5408,30.6677,465.77,491.11
2024/05/08, 08:43,958.5527,30.6716,465.67,491.0
2024/05/08, 08:43,958.5613,30.674,465.59,490.93
2024/05/08, 08:43,958.5587,30.6766,465.62,490.96
2024/05/08, 08:43,958.5438,30.6789,465.75,491.1
2024/05/08, 08:44,958.5547,30.6826,465.65,491.0
2024/05/08, 08:44,958.5513,30.6859,465.68,491.04
2024/05/08, 08:44,958.5634,30.6874,465.58,490.93
2024/05/08, 08:44,958.5739,30.6905,465.48,490.84
2024/05/08, 08:44,958.5531,30.6939,465.67,491.04
2024/05/08, 08:44,958.5574,30.6965,465.63,491.0
2024/05/08, 08:44,958.5406,30.6995,465.77,491.16
2024/05/08, 08:44,958.5405,30.704,465.78,491.17
2024/05/08, 08:44,958.538,30.7078,465.8,491.2
2024/05/08, 08:44,958.5573,30.7122,465.63,491.03
2024/05/08, 08:44,958.544,30.7163,465.75,491.16
2024/05/08, 08:44,958.5567,30.72,465.63,491.05
2024/05/08, 08:45,958.5514,30.7266,465.68,491.11
2024/05/08, 08:45,958.5547,30.732,465.65,491.08
2024/05/08, 08:45,958.5544,30.7359,465.65,491.09
2024/05/08, 08:45,958.5538,30.7409,465.66,491.11
2024/05/08, 08:45,958.5354,30.7467,465.82,491.28
2024/05/08, 08:45,958.5324,30.7518,465.85,491.32
2024/05/08, 08:45,958.536,30.7599,465.81,491.3
2024/05/08, 08:45,958.5411,30.7656,465.77,491.26
2024/05/08, 08:45,958.5295,30.7721,465.87,491.38
2024/05/08, 08:45,958.5349,30.7777,465.82,491.34
2024/05/08, 08:45,958.5297,30.7845,465.87,491.4
2024/05/08, 08:45,958.5311,30.7913,465.86,491.4
2024/05/08, 08:46,958.5374,30.7973,465.8,491.35
2024/05/08, 08:46,958.5366,30.8038,465.81,491.37
2024/05/08, 08:46,958.5424,30.8137,465.76,491.33
2024/05/08, 08:46,958.5486,30.8231,465.71,491.29
2024/05/08, 08:46,958.5571,30.8334,465.63,491.23
2024/05/08, 08:46,958.5559,30.843,465.64,491.25
2024/05/08, 08:46,958.5481,30.8528,465.71,491.34
2024/05/08, 08:46,958.562,30.8648,465.59,491.23
2024/05/08, 08:46,958.5673,30.8802,465.54,491.21
2024/05/08, 08:46,958.5767,30.8967,465.46,491.15
2024/05/08, 08:46,958.5709,30.9184,465.51,491.24
2024/05/08, 08:46,958.5605,30.9436,465.6,491.37
2024/05/08, 08:47,958.5504,30.9656,465.69,491.5
2024/05/08, 08:47,958.5474,30.9883,465.72,491.56
2024/05/08, 08:47,958.5426,31.0098,465.76,491.64
2024/05/08, 08:47,958.5408,31.0332,465.77,491.7
2024/05/08, 08:47,958.5369,31.0573,465.81,491.77
2024/05/08, 08:47,958.537,31.08,465.81,491.81
2024/05/08, 08:47,958.5272,31.1045,465.89,491.94
2024/05/08, 08:47,958.524,31.1281,465.92,492.01
2024/05/08, 08:47,958.5317,31.1601,465.85,491.99
2024/05/08, 08:47,958.5367,31.1867,465.81,491.98
2024/05/08, 08:47,958.5312,31.2097,465.86,492.07
2024/05/08, 08:48,958.5455,31.2356,465.73,491.98
2024/05/08, 08:48,958.5356,31.2635,465.82,492.12
2024/05/08, 08:48,958.5187,31.2896,465.97,492.32
2024/05/08, 08:48,958.5121,31.3098,466.02,492.41
2024/05/08, 08:48,958.5139,31.3328,466.01,492.43
2024/05/08, 08:48,958.5178,31.3612,465.97,492.44
2024/05/08, 08:48,958.5067,31.3928,466.07,492.59
2024/05/08, 08:48,958.5046,31.4244,466.09,492.66
2024/05/08, 08:48,958.507,31.4607,466.07,492.7
2024/05/08, 08:48,958.5137,31.4936,466.01,492.69
2024/05/08, 08:48,958.517,31.52,465.98,492.7
2024/05/08, 08:48,958.5136,31.5448,466.01,492.78
2024/05/08, 08:49,958.5123,31.5689,466.02,492.83
2024/05/08, 08:49,958.5148,31.5919,466.0,492.84
2024/05/08, 08:49,958.5231,31.6151,465.93,492.8
2024/05/08, 08:49,958.5217,31.6355,465.94,492.85
2024/05/08, 08:49,958.524,31.6592,465.92,492.86
2024/05/08, 08:49,958.5284,31.6799,465.88,492.86
2024/05/08, 08:49,958.5239,31.6994,465.92,492.93
2024/05/08, 08:49,958.4966,31.7145,466.16,493.21
2024/05/08, 08:49,958.4944,31.7288,466.18,493.25
2024/05/08, 08:49,958.4736,31.7406,466.36,493.46
2024/05/08, 08:49,958.472,31.7516,466.37,493.49
2024/05/08, 08:49,958.4754,31.7637,466.34,493.48
2024/05/08, 08:50,958.4786,31.7744,466.31,493.47
2024/05/08, 08:50,958.4799,31.7866,466.3,493.48
2024/05/08, 08:50,958.489,31.7972,466.22,493.41
2024/05/08, 08:50,958.4941,31.8073,466.18,493.38
2024/05/08, 08:50,958.5131,31.8143,466.01,493.22
2024/05/08, 08:50,958.5142,31.8202,466.0,493.22
2024/05/08, 08:50,958.5094,31.8258,466.05,493.27
2024/05/08, 08:50,958.5114,31.8313,466.03,493.26
2024/05/08, 08:50,958.5098,31.8361,466.04,493.28
2024/05/08, 08:50,958.5074,31.8435,466.06,493.32
2024/05/08, 08:50,958.5118,31.8487,466.03,493.28
2024/05/08, 08:50,958.5064,31.8506,466.07,493.34
2024/05/08, 08:51,958.5084,31.8496,466.06,493.32
2024/05/08, 08:51,958.5037,31.851,466.1,493.36
2024/05/08, 08:51,958.5078,31.8486,466.06,493.32
2024/05/08, 08:51,958.5151,31.8488,466.0,493.25
2024/05/08, 08:51,958.5148,31.8478,466.0,493.25
2024/05/08, 08:51,958.5081,31.8483,466.06,493.32
2024/05/08, 08:51,958.5051,31.8475,466.08,493.34
2024/05/08, 08:51,958.5067,31.8466,466.07,493.33
2024/05/08, 08:51,958.5027,31.8464,466.1,493.36
2024/05/08, 08:51,958.5126,31.8467,466.02,493.27
2024/05/08, 08:51,958.5056,31.8475,466.08,493.34
2024/05/08, 08:51,958.4844,31.8486,466.26,493.54
2024/05/08, 08:52,958.4819,31.8507,466.29,493.56
2024/05/08, 08:52,958.4815,31.8533,466.29,493.57
2024/05/08, 08:52,958.4904,31.8566,466.21,493.49
2024/05/08, 08:52,958.5031,31.8608,466.1,493.38
2024/05/08, 08:52,958.5042,31.8702,466.09,493.39
2024/05/08, 08:52,958.5041,31.881,466.09,493.41
2024/05/08, 08:52,958.4946,31.8885,466.18,493.51
2024/05/08, 08:52,958.5056,31.8933,466.08,493.41
2024/05/08, 08:52,958.516,31.897,465.99,493.32
2024/05/08, 08:52,958.5037,31.8987,466.1,493.44
2024/05/08, 08:52,958.4966,31.9005,466.16,493.51
2024/05/08, 08:52,958.5046,31.9018,466.09,493.44
2024/05/08, 08:53,958.4919,31.9044,466.2,493.56
2024/05/08, 08:53,958.4977,31.9063,466.15,493.51
2024/05/08, 08:53,958.4863,31.9081,466.25,493.61
2024/05/08, 08:53,958.4949,31.9105,466.17,493.54
2024/05/08, 08:53,958.5033,31.9164,466.1,493.47
2024/05/08, 08:53,958.5069,31.9227,466.07,493.45
2024/05/08, 08:53,958.5128,31.9272,466.02,493.4
2024/05/08, 08:53,958.5189,31.9323,465.96,493.35
2024/05/08, 08:53,958.5178,31.9353,465.97,493.37
2024/05/08, 08:53,958.5146,31.9405,466.0,493.41
2024/05/08, 08:53,958.5119,31.9443,466.02,493.44
2024/05/08, 08:53,958.5105,31.9471,466.04,493.45
2024/05/08, 08:54,958.5054,31.9499,466.08,493.51
2024/05/08, 08:54,958.5016,31.9537,466.11,493.55
2024/05/08, 08:54,958.511,31.9577,466.03,493.47
2024/05/08, 08:54,958.5156,31.9602,465.99,493.43
2024/05/08, 08:54,958.5236,31.9648,465.92,493.36
2024/05/08, 08:54,958.5235,31.9689,465.92,493.37
2024/05/08, 08:54,958.5153,31.9743,466.0,493.45
2024/05/08, 08:54,958.5089,31.9797,466.05,493.52
2024/05/08, 08:54,958.5021,31.9853,466.11,493.59
2024/05/08, 08:54,958.5042,31.9918,466.09,493.59
2024/05/08, 08:54,958.5142,31.9962,466.0,493.5
2024/05/08, 08:54,958.515,32.0001,466.0,493.5
2024/05/08, 08:55,958.514,32.0061,466.01,493.52
2024/05/08, 08:55,958.5231,32.0094,465.93,493.44
2024/05/08, 08:55,958.5211,32.0112,465.94,493.46
2024/05/08, 08:55,958.5319,32.0138,465.85,493.37
2024/05/08, 08:55,958.5369,32.0165,465.81,493.32
2024/05/08, 08:55,958.534,32.0182,465.83,493.35
2024/05/08, 08:55,958.5388,32.0202,465.79,493.31
2024/05/08, 08:55,958.5363,32.0223,465.81,493.34
2024/05/08, 08:55,958.5363,32.025,465.81,493.34
2024/05/08, 08:55,958.536,32.0248,465.81,493.35
2024/05/08, 08:55,958.5442,32.0253,465.74,493.27
2024/05/08, 08:55,958.5433,32.025,465.75,493.28
2024/05/08, 08:56,958.5463,32.0262,465.73,493.25
2024/05/08, 08:56,958.5413,32.0253,465.77,493.3
2024/05/08, 08:56,958.5366,32.0256,465.81,493.34
2024/05/08, 08:56,958.5438,32.025,465.75,493.27
2024/05/08, 08:56,958.5441,32.0239,465.74,493.27
2024/05/08, 08:56,958.5488,32.0246,465.7,493.23
2024/05/08, 08:56,958.5579,32.0241,465.62,493.14
2024/05/08, 08:56,958.5458,32.0246,465.73,493.25
2024/05/08, 08:56,958.5417,32.0247,465.77,493.29
2024/05/08, 08:56,958.5287,32.0227,465.88,493.41
2024/05/08, 08:56,958.5457,32.0248,465.73,493.26
2024/05/08, 08:56,958.5461,32.0268,465.73,493.26
2024/05/08, 08:57,958.5363,32.0273,465.81,493.35
2024/05/08, 08:57,958.5443,32.0281,465.74,493.27
2024/05/08, 08:57,958.5519,32.0283,465.68,493.2
2024/05/08, 08:57,958.552,32.0296,465.68,493.21
2024/05/08, 08:57,958.5517,32.0322,465.68,493.21
2024/05/08, 08:57,958.5607,32.0348,465.6,493.13
2024/05/08, 08:57,958.5616,32.0375,465.59,493.13
2024/05/08, 08:57,958.5719,32.0411,465.5,493.04
2024/05/08, 08:57,958.5714,32.0459,465.51,493.05
2024/05/08, 08:57,958.5502,32.0515,465.69,493.26
2024/05/08, 08:57,958.5506,32.0582,465.69,493.26
2024/05/08, 08:57,958.5555,32.0639,465.65,493.23
2024/05/08, 08:58,958.5543,32.0703,465.66,493.25
2024/05/08, 08:58,958.5522,32.0749,465.67,493.28
2024/05/08, 08:58,958.5541,32.0815,465.66,493.27
2024/05/08, 08:58,958.5599,32.0943,465.61,493.24
2024/05/08, 08:58,958.5516,32.1091,465.68,493.34
2024/05/08, 08:58,958.5577,32.1216,465.63,493.3
2024/05/08, 08:58,958.5579,32.1347,465.62,493.32
2024/05/08, 08:58,958.5492,32.1483,465.7,493.42
2024/05/08, 08:58,958.5637,32.1577,465.57,493.3
2024/05/08, 08:58,958.5656,32.1692,465.56,493.31
2024/05/08, 08:58,958.569,32.1786,465.53,493.29
2024/05/08, 08:58,958.5714,32.1887,465.51,493.28
2024/05/08, 08:59,958.5735,32.1991,465.49,493.28
2024/05/08, 08:59,958.5832,32.2074,465.4,493.2
2024/05/08, 08:59,958.5835,32.2172,465.4,493.22
2024/05/08, 08:59,958.5779,32.2238,465.45,493.28
2024/05/08, 08:59,958.5801,32.2295,465.43,493.27
2024/05/08, 08:59,958.5687,32.2335,465.53,493.38
2024/05/08, 08:59,958.572,32.2384,465.5,493.36
2024/05/08, 08:59,958.5828,32.242,465.41,493.26
2024/05/08, 08:59,958.5776,32.2456,465.45,493.32
2024/05/08, 08:59,958.581,32.2491,465.42,493.29
2024/05/08, 08:59,958.579,32.2514,465.44,493.31
2024/05/08, 08:59,958.5834,32.2526,465.4,493.28
2024/05/08, 09:00,958.5916,32.2549,465.33,493.2
2024/05/08, 09:00,958.5818,32.2575,465.42,493.3
2024/05/08, 09:00,958.5678,32.2585,465.54,493.43
2024/05/08, 09:00,958.5854,32.2592,465.38,493.27
2024/05/08, 09:00,958.5793,32.26,465.44,493.33
2024/05/08, 09:00,958.5722,32.2595,465.5,493.39
2024/05/08, 09:00,958.5812,32.2583,465.42,493.31
2024/05/08, 09:00,958.582,32.2578,465.41,493.3
2024/05/08, 09:00,958.586,32.2554,465.38,493.26
2024/05/08, 09:00,958.5712,32.254,465.51,493.39
2024/05/08, 09:00,958.563,32.2517,465.58,493.46
2024/05/08, 09:00,958.5754,32.2492,465.47,493.34
2024/05/08, 09:01,958.5803,32.2464,465.43,493.29
2024/05/08, 09:01,958.5678,32.2437,465.54,493.41
2024/05/08, 09:01,958.5524,32.2398,465.67,493.54
2024/05/08, 09:01,958.5532,32.2357,465.67,493.53
2024/05/08, 09:01,958.5502,32.2298,465.69,493.55
2024/05/08, 09:01,958.5549,32.2248,465.65,493.49
2024/05/08, 09:01,958.5432,32.2206,465.75,493.6
2024/05/08, 09:01,958.5433,32.2155,465.75,493.59
2024/05/08, 09:01,958.5531,32.2098,465.67,493.49
2024/05/08, 09:01,958.5496,32.2037,465.7,493.51
2024/05/08, 09:01,958.5507,32.198,465.69,493.49
2024/05/08, 09:01,958.5583,32.1918,465.62,493.41
2024/05/08, 09:02,958.55,32.1872,465.69,493.48
2024/05/08, 09:02,958.5432,32.1824,465.75,493.53
2024/05/08, 09:02,958.546,32.1768,465.73,493.5
2024/05/08, 09:02,958.544,32.1692,465.75,493.5
2024/05/08, 09:02,958.5575,32.1617,465.63,493.37
2024/05/08, 09:02,958.5664,32.1568,465.55,493.28
2024/05/08, 09:02,958.5676,32.1527,465.54,493.26
2024/05/08, 09:02,958.5581,32.1461,465.62,493.34
2024/05/08, 09:02,958.5614,32.1398,465.59,493.3
2024/05/08, 09:02,958.5781,32.1347,465.45,493.13
2024/05/08, 09:02,958.5597,32.1293,465.61,493.3
2024/05/08, 09:03,958.5515,32.1254,465.68,493.36
2024/05/08, 09:03,958.5557,32.122,465.64,493.32
2024/05/08, 09:03,958.5633,32.1184,465.58,493.24
2024/05/08, 09:03,958.5531,32.1143,465.67,493.33
2024/05/08, 09:03,958.5337,32.1085,465.83,493.5
2024/05/08, 09:03,958.5358,32.1085,465.82,493.48
2024/05/08, 09:03,958.527,32.106,465.89,493.56
2024/05/08, 09:03,958.5206,32.1004,465.95,493.61
2024/05/08, 09:03,958.5132,32.0941,466.01,493.67
2024/05/08, 09:03,958.5153,32.0883,466.0,493.64
2024/05/08, 09:03,958.5144,32.0834,466.0,493.64
2024/05/08, 09:03,958.5201,32.08,465.95,493.58
2024/05/08, 09:04,958.514,32.076,466.01,493.63
2024/05/08, 09:04,958.5164,32.0723,465.99,493.6
2024/05/08, 09:04,958.5195,32.0681,465.96,493.57
2024/05/08, 09:04,958.5107,32.0637,466.04,493.64
2024/05/08, 09:04,958.4953,32.0619,466.17,493.78
2024/05/08, 09:04,958.4975,32.0586,466.15,493.76
2024/05/08, 09:04,958.488,32.0547,466.23,493.84
2024/05/08, 09:04,958.498,32.0512,466.15,493.74
2024/05/08, 09:04,958.4958,32.0491,466.16,493.76
2024/05/08, 09:04,958.5017,32.0465,466.11,493.7
2024/05/08, 09:04,958.4944,32.0432,466.18,493.76
2024/05/08, 09:04,958.4933,32.0398,466.19,493.76
2024/05/08, 09:05,958.4958,32.0389,466.16,493.74
2024/05/08, 09:05,958.5001,32.0371,466.13,493.7
2024/05/08, 09:05,958.5009,32.035,466.12,493.69
